Date,Open,High,Low,Close,Volume,Ticker,Company,Daily_Return,Cumulative_Return,MA_50,MA_200,Volatility_30D,Year,Month,Quarter,Year_Month
2025-07-14,209.293099043616,210.27013683517245,206.91035052542597,207.9870758056641,38840100,AAPL,Apple,-1.202883493452489,15.59811706901062,203.2073358154297,221.64681594848633,1.1319605150721137,2025,7,3,2025-07
2025-07-15,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,AAPL,Apple,0.23487523440752778,15.869628417447146,203.12896118164062,221.55976303100587,1.1306594777674834,2025,7,3,2025-07
2025-07-16,209.6619745482938,211.75559423754484,208.00700716596052,209.52239990234372,47490500,AAPL,Apple,0.5021278439565346,16.45144208442013,203.23023132324218,221.482911529541,1.1314313283534005,2025,7,3,2025-07
2025-07-17,209.93117746335784,211.1574416148312,208.9541396463333,209.38284301757807,48068100,AAPL,Apple,-0.06660714311724769,16.373877105728862,203.45734985351564,221.39964973449707,1.1255768417624858,2025,7,3,2025-07
2025-07-18,210.23023432823223,211.1474413046512,209.06378582955284,210.53929138183597,48974600,AAPL,Apple,0.5523128579168368,17.016624992240125,203.71516479492186,221.32082901000976,1.126465497428567,2025,7,3,2025-07
2025-07-21,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,AAPL,Apple,0.6155935434536408,17.73697178045972,204.04390441894532,221.22260864257814,1.1054481636624471,2025,7,3,2025-07
2025-07-22,212.4933551608528,214.29786137817436,211.58611235366487,213.74952697753903,46404100,AAPL,Apple,0.9036118108957769,18.800856963258973,204.38623474121093,221.16768753051758,1.08020564508306,2025,7,3,2025-07
2025-07-23,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,AAPL,Apple,-0.11660239162682995,18.662332322766662,204.70287109375,221.10868881225585,1.0499037065333763,2025,7,3,2025-07
2025-07-24,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,AAPL,Apple,-0.18211179209766115,18.446234222828785,204.76209106445313,221.0532598876953,1.0495011088717345,2025,7,3,2025-07
2025-07-25,214.04862920984863,214.58699944946255,212.7525701732737,213.2311248779297,40268800,AAPL,Apple,0.05614158591493723,18.512731817178008,204.78103332519532,220.99281608581543,0.9721637964050708,2025,7,3,2025-07
2025-07-28,213.3806606658472,214.19818019857897,212.41360229785764,213.40060424804688,37858000,AAPL,Apple,0.07948153451529105,18.60692755502229,204.8153289794922,220.9586029815674,0.9726373912290406,2025,7,3,2025-07
2025-07-29,213.53020352524888,214.1582970701604,210.18041185237743,210.6290435791016,51411700,AAPL,Apple,-1.298759522594295,17.066508788944912,204.81174041748048,220.89026504516602,0.9680301750734941,2025,7,3,2025-07
2025-07-30,211.2571158132724,211.74563469104575,207.0898047125579,208.415771484375,45512500,AAPL,Apple,-1.0507915039244753,15.836383860649672,204.76767456054688,220.79213386535645,0.985214906356153,2025,7,3,2025-07
2025-07-31,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,AAPL,Apple,-0.7079644851470834,15.016303402037611,204.74354797363281,220.6891088104248,0.9545383796765843,2025,7,3,2025-07
2025-08-01,210.23025491744008,212.93203997684435,200.8886866162373,201.7660217285156,104434500,AAPL,Apple,-2.5003544821474932,12.140488104724412,204.65421997070314,220.5676139831543,1.0724046500127171,2025,8,3,2025-08
2025-08-04,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300,AAPL,Apple,0.4792959023176335,12.677972869049349,204.67934387207032,220.43232681274415,0.9962710955481837,2025,8,3,2025-08
2025-08-05,202.78292184745095,204.7170387366568,201.5466934780596,202.30438232421875,44155100,AAPL,Apple,-0.21145818084247203,12.439706077410296,204.71044952392577,220.2822292327881,0.9965456606954598,2025,8,3,2025-08
2025-08-06,205.0061502968161,214.72657006985975,204.96626313259569,212.60302734375,108483100,AAPL,Apple,5.090668279753996,18.163638528541636,205.0689584350586,220.19390739440917,1.3513924454749742,2025,8,3,2025-08
2025-08-07,218.21596748517925,220.1799921230299,215.9229421746813,219.3624725341797,90224800,AAPL,Apple,3.179373913382988,21.92050242702226,205.46415588378906,220.13754493713378,1.4544436796935283,2025,8,3,2025-08
2025-08-08,220.16004899168945,230.29919347638383,218.5848405614596,228.6542053222656,113854000,AAPL,Apple,4.235789595523509,27.084798383636066,206.0410009765625,220.11348403930663,1.6167151192918432,2025,8,3,2025-08
2025-08-11,227.4864157407103,229.12329528601256,224.3324234952035,226.7478179931641,61806100,AAPL,Apple,-0.8337425180589331,26.025238385522222,206.58908966064453,220.07253959655762,1.6322101391342518,2025,8,3,2025-08
2025-08-12,227.57622481823225,230.36092560837628,226.63802588155735,229.21310424804688,55626200,AAPL,Apple,1.087237035708588,27.395431451589648,207.1685385131836,220.0470012664795,1.6089966315456457,2025,8,3,2025-08
2025-08-13,230.6304284784954,234.552944884794,229.99163136972763,232.88612365722656,69878500,AAPL,Apple,1.6024473911425474,29.436876219320453,207.80449951171875,220.06516174316405,1.6159714836140162,2025,8,3,2025-08
2025-08-14,233.61473725595164,234.6727183450988,230.41085227691244,232.3371734619141,51916300,AAPL,Apple,-0.23571614602527768,29.131772603160755,208.39817657470704,220.08152114868165,1.5824776224182828,2025,8,3,2025-08
2025-08-15,233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,56038700,AAPL,Apple,-0.5112222817020728,28.47162220885655,208.97707122802734,220.08776908874512,1.589177682999622,2025,8,3,2025-08
2025-08-18,231.2592012143754,232.67649791960372,229.6722297518056,230.45074462890625,37476200,AAPL,Apple,-0.30225879499951036,28.083305431651738,209.58565948486327,220.08063873291016,1.549549432038373,2025,8,3,2025-08
2025-08-19,230.8400151681398,232.42698672077373,228.9136940815642,230.1213836669922,39402600,AAPL,Apple,-0.14292032878627792,27.900248350408475,210.122060546875,220.07052040100098,1.551025361749759,2025,8,3,2025-08
2025-08-20,229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,42263900,AAPL,Apple,-1.9734590701623533,25.376189298577167,210.61688446044923,220.05542877197266,1.6060387407669858,2025,8,3,2025-08
2025-08-21,225.8395414786139,226.0890658711696,223.3542730460458,224.47213745117188,30621200,AAPL,Apple,-0.4911316333835347,24.760427172201037,211.06522491455078,220.05561088562013,1.6100166667164841,2025,8,3,2025-08
2025-08-22,225.7397343895232,228.65417758009715,224.98118568943212,227.3267059326172,42477800,AAPL,Apple,1.2716805363276906,26.346981241589205,211.64822021484375,220.08496795654298,1.6141486681885941,2025,8,3,2025-08
2025-08-25,226.0491451945495,228.86378779922748,225.79962078901823,226.7278594970703,30983100,AAPL,Apple,-0.2634298654397349,26.014145558917324,212.2108642578125,220.1158014678955,1.5935958399552015,2025,8,3,2025-08
2025-08-26,226.438403395408,229.0534295301293,224.2625578823749,228.87376403808597,54575100,AAPL,Apple,0.9464670754514737,27.206827957043988,212.871259765625,220.15021156311036,1.5978820363518,2025,8,3,2025-08
2025-08-27,228.17510050695543,230.46073738560716,227.82576024347395,230.0515289306641,31259500,AAPL,Apple,0.5145914812595631,27.86142345729146,213.5159295654297,220.1941365814209,1.5979316232230498,2025,8,3,2025-08
2025-08-28,230.3809040856524,232.9659733126178,228.90370861616245,232.1175842285156,38074700,AAPL,Apple,0.8980837064874292,29.00972606824428,214.2573519897461,220.2247473144531,1.599501642165307,2025,8,3,2025-08
2025-08-29,232.0676707602769,232.9360260407387,230.92984008944924,231.6983795166016,39418400,AAPL,Apple,-0.18060015285240594,28.776734305770567,214.97164764404297,220.25460456848145,1.6020007479646854,2025,8,3,2025-08
2025-09-02,228.8138823959992,230.4108447009183,226.53822101083423,229.28298950195312,44075600,AAPL,Apple,-1.0424716908628229,27.434273306215285,215.5495034790039,220.28596076965331,1.6203731541724316,2025,9,3,2025-09
2025-09-03,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308597,66427800,AAPL,Apple,3.808984120498149,32.28822454052123,216.29205688476563,220.36098373413085,1.7414374091819926,2025,9,3,2025-09
2025-09-04,237.9963808412042,239.4436193831587,236.28964239378743,239.3238525390625,47549400,AAPL,Apple,0.5493363876168722,33.014931894454634,217.08468780517578,220.4381184387207,1.739217500149592,2025,9,3,2025-09
2025-09-05,239.5434165987409,240.8609127003189,238.0362947520209,239.2340087890625,54870400,AAPL,Apple,-0.037540658420298634,32.964997213224144,217.85039794921875,220.49938804626464,1.7377609492520925,2025,9,3,2025-09
2025-09-08,238.84475646782596,239.69313028194867,235.89038089866293,237.42745971679688,48999500,AAPL,Apple,-0.7551389041256629,31.96092679039748,218.59114318847656,220.56763748168945,1.749577295736791,2025,9,3,2025-09
2025-09-09,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900,AAPL,Apple,-1.4839416284502027,30.00270366446609,219.2598275756836,220.60325248718263,1.7816276199227425,2025,9,3,2025-09
2025-09-10,231.7482872752143,231.9778454619465,225.5201526853384,226.35855102539065,83440800,AAPL,Apple,-3.225946602106411,25.808885862955776,219.69604766845703,220.59984649658202,1.8743876248669409,2025,9,3,2025-09
2025-09-11,226.44839058875493,230.0115911363252,226.21881717306923,229.59239196777344,50208600,AAPL,Apple,1.4286365271970913,27.606237560853653,220.14410522460938,220.60902923583984,1.869384886120439,2025,9,3,2025-09
2025-09-12,228.78394562468256,234.0638755168574,228.5843291396984,233.62472534179688,55824200,AAPL,Apple,1.7563009555601639,29.847387130489288,220.58068969726563,220.64076065063477,1.8758883506687194,2025,9,3,2025-09
2025-09-15,236.549127145038,237.7368657054393,234.58287368836287,236.24969482421875,42699500,AAPL,Apple,1.123583763910907,31.306331290150013,221.04764099121093,220.6789035797119,1.7962090856365989,2025,9,3,2025-09
2025-09-16,236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,63421100,AAPL,Apple,0.6125935389198034,32.11070539182612,221.6153192138672,220.7093642425537,1.796211661216646,2025,9,3,2025-09
2025-09-17,238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,46508000,AAPL,Apple,0.3527220020250743,32.57668891677361,222.1985693359375,220.73312644958497,1.7909408854066926,2025,9,3,2025-09
2025-09-18,239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,44249600,AAPL,Apple,-0.46445731252398037,31.96092679039748,222.73713012695313,220.75199562072754,1.581976078387009,2025,9,3,2025-09
2025-09-19,240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,163741300,AAPL,Apple,3.203293872010393,36.18802307172242,223.40247772216796,220.79695747375487,1.5834405788997785,2025,9,3,2025-09
2025-09-22,247.82763635806887,256.15178189089505,247.64797087115,255.5928192138672,105517400,AAPL,Apple,4.309567281585802,42.0571375554599,224.30394653320312,220.88348014831544,1.589677989061635,2025,9,3,2025-09
2025-09-23,255.3932223520852,256.8504363399061,253.0975947938589,253.9459686279297,60275200,AAPL,Apple,-0.6443258425658294,41.14182670698079,225.22312438964843,220.94655158996582,1.5850437702179616,2025,9,3,2025-09
2025-09-24,254.73446948849343,255.2534845023776,250.5624136207024,251.8300018310547,42303700,AAPL,Apple,-0.8332350414175016,39.96578354876146,226.09021270751953,220.99725303649902,1.5946805618482873,2025,9,3,2025-09
2025-09-25,252.72829161839877,256.6807646844572,251.2311452680336,256.3813171386719,55202100,AAPL,Apple,1.8072966979806315,42.495380533140924,227.0273910522461,221.07056190490724,1.6007601279694936,2025,9,3,2025-09
2025-09-26,253.61660096533103,257.10994249251326,253.2972024297037,254.97401428222656,46076300,AAPL,Apple,-0.5489100657377954,41.71320904618314,227.93921447753905,221.13782875061034,1.6056122024873698,2025,9,3,2025-09
2025-09-29,254.0757261912774,254.5148915782133,252.52867184357527,253.9459686279297,40127700,AAPL,Apple,-0.4031962461707783,41.14182670698079,228.80734802246093,221.18051155090333,1.6037975142121677,2025,9,3,2025-09
2025-09-30,254.3751575512532,255.4331385813304,252.6284867333586,254.1455993652344,37704300,AAPL,Apple,0.07861150085717306,41.252780415292364,229.65355285644532,221.21912017822265,1.600153287341989,2025,9,3,2025-09
2025-10-01,254.55481135314997,258.29769267334166,254.44502000530687,254.9640350341797,48713900,AAPL,Apple,0.3220341689918804,41.707662632880705,230.47784301757812,221.26818618774413,1.5975738925223033,2025,10,4,2025-10
2025-10-02,256.09186667190835,257.68882891050583,253.66649683440303,256.6408386230469,42630200,AAPL,Apple,0.657662791005964,42.6396212020214,231.3406539916992,221.31832611083985,1.5364155202484113,2025,10,4,2025-10
2025-10-03,254.18552630266564,258.7468246365968,253.46689477740225,257.5291442871094,49155600,AAPL,Apple,0.3461279462880995,43.13333679348108,232.2290072631836,221.37206230163574,1.526448429522713,2025,10,4,2025-10
2025-10-06,257.49920544747016,258.5771679771474,254.56481112131075,256.2016906738281,44664100,AAPL,Apple,-0.5154576259537191,42.39554509369707,233.08841857910156,221.40469032287598,1.5289594644447981,2025,10,4,2025-10
2025-10-07,256.3214394907812,256.91031341337026,254.94405994391948,255.99208068847656,31955800,AAPL,Apple,-0.08181444267610916,42.27904497208306,233.94024810791015,221.4241365814209,1.5265564098455686,2025,10,4,2025-10
2025-10-08,256.03198246417537,258.0281776413904,255.6227587977037,257.5690612792969,36496900,AAPL,Apple,0.6160270999708617,43.15552244669083,234.87904846191407,221.47847023010254,1.5237912219861296,2025,10,4,2025-10
2025-10-09,257.3195337882977,257.50917476461467,252.6584199331141,253.55670166015625,38322000,AAPL,Apple,-1.557780115054186,40.92547418441435,235.78186706542968,221.50408935546875,1.5650948359722414,2025,10,4,2025-10
2025-10-10,254.4550078501572,255.8922708493858,243.53581752909895,244.80340576171875,61999100,AAPL,Apple,-3.4522045132806656,36.060438604257804,236.53912994384766,221.46256958007814,1.706423047907397,2025,10,4,2025-10
2025-10-13,248.9055871417832,249.2149949644775,245.09284695690997,247.18885803222656,38142900,AAPL,Apple,0.9744359001401026,37.38626036390578,237.44758666992186,221.42909820556642,1.7107621855018285,2025,10,4,2025-10
2025-10-14,246.1308726626428,248.37659224814223,244.2344780970313,247.29864501953125,35478000,AAPL,Apple,0.04441421356069508,37.447279390986864,238.3388980102539,221.38160537719727,1.6943143603266018,2025,10,4,2025-10
2025-10-15,249.01537013681212,251.3409393203658,246.99920876557604,248.8656463623047,33893600,AAPL,Apple,0.6336473629484196,38.3182104522922,239.27012329101564,221.3378701019287,1.5591586492039056,2025,10,4,2025-10
2025-10-16,247.7777291727393,248.56621957555785,244.66366953460536,246.979248046875,39777000,AAPL,Apple,-0.7579986804138628,37.26976024229176,239.95764770507813,221.30175941467286,1.5661675031919984,2025,10,4,2025-10
2025-10-17,247.5481624372989,252.89796599708643,246.79958926324147,251.81002807617188,49147000,AAPL,Apple,1.9559457191237417,39.95468224140231,240.60659881591798,221.30666053771972,1.6012880000226888,2025,10,4,2025-10
2025-10-20,255.4032084113237,263.87706298772724,255.143708503654,261.7411193847656,90483000,AAPL,Apple,3.94388237214669,45.47433028331487,241.26833709716797,221.37006889343263,1.730905866350351,2025,10,4,2025-10
2025-10-21,261.38182000576944,264.7853366806196,261.3318968470685,262.2701110839844,46695900,AAPL,Apple,0.2021049273656983,45.76834107286969,241.97878295898437,221.4687936401367,1.6966782073077995,2025,10,4,2025-10
2025-10-22,262.15033525743416,262.349966966352,254.94406918261987,257.9583435058594,45015300,AAPL,Apple,-1.6440179021178225,43.37188345001155,242.55368774414063,221.54839630126952,1.60217712657434,2025,10,4,2025-10
2025-10-23,259.4454820834593,260.12418111371363,257.51916110368444,259.0861511230469,32754900,AAPL,Apple,0.4372053262009956,43.998712960729705,243.07768829345704,221.62548248291014,1.591459573301097,2025,10,4,2025-10
2025-10-24,260.69310343226954,263.6275126875418,258.68691759501684,262.32000732421875,38253700,AAPL,Apple,1.2481779466614773,45.796073139381875,243.67734497070313,221.73261215209962,1.5793589880982795,2025,10,4,2025-10
2025-10-27,264.37609822840903,268.60802232244004,264.1465248140549,268.2986145019531,44888200,AAPL,Apple,2.279127405766279,49.11895139883258,244.42032897949218,221.86719818115233,1.6114090072605198,2025,10,4,2025-10
2025-10-28,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,AAPL,Apple,0.07068103233436318,49.22435021308744,245.1810791015625,222.03182342529297,1.6124142634117447,2025,10,4,2025-10
2025-10-29,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,AAPL,Apple,0.26022346664624774,49.612666990292254,245.96238983154296,222.21212562561035,1.6126344259856953,2025,10,4,2025-10
2025-10-30,271.4725408872279,273.6184749716116,267.969239224885,270.8836669921875,69886500,AAPL,Apple,0.6303229091240592,50.55570990528355,246.86846252441407,222.40648109436034,1.6043837122251783,2025,10,4,2025-10
2025-10-31,276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,86167100,AAPL,Apple,-0.3795042898427692,49.984344527589755,247.7761328125,222.57287117004395,1.5239070090200764,2025,10,4,2025-10
2025-11-03,269.90556627002525,270.33474092754267,265.74348587775046,268.53814697265625,50194600,AAPL,Apple,-0.4882257880291285,49.252082279599605,248.6003616333008,222.78046264648438,1.3318823881854078,2025,11,4,2025-11
2025-11-04,267.8195068636227,270.9734988318123,267.11086611942017,269.5262756347656,49274800,AAPL,Apple,0.3679658451690937,49.80127896559223,249.45632995605467,222.98444145202637,1.323246826362142,2025,11,4,2025-11
2025-11-05,268.0989800730272,271.18312844251227,266.4221834255846,269.6260986328125,43683100,AAPL,Apple,0.03703646251622672,49.85676006012516,250.2713766479492,223.22541999816895,1.3091169660623456,2025,11,4,2025-11
2025-11-06,267.38037702601645,272.8798740142925,267.38037702601645,269.2567749023437,51204000,AAPL,Apple,-0.13697625428010785,49.65149188340927,251.0554815673828,223.45863418579103,1.2763695337854795,2025,11,4,2025-11
2025-11-07,269.28671541495146,271.7719991063764,266.26248096015127,267.9592590332031,48227400,AAPL,Apple,-0.48188791892466165,48.9303394235326,251.77231506347655,223.68620628356933,1.275123471400901,2025,11,4,2025-11
2025-11-10,268.7085692371889,273.4741297822401,267.2099714283653,269.1781311035156,41312400,AAPL,Apple,0.4548721603090611,49.60778207582406,252.52191009521485,223.92424880981446,1.2713584280524377,2025,11,4,2025-11
2025-11-11,269.55775905965567,275.65206242273547,269.5477586519058,274.99267578125,46208300,AAPL,Apple,2.160110352909128,52.83947526520167,253.43610382080078,224.15615646362303,1.320241902682144,2025,11,4,2025-11
2025-11-12,274.74292397164845,275.4722525277038,271.4460210796085,273.21435546875,48398000,AAPL,Apple,-0.6466791551621554,51.851094237802386,254.14006408691407,224.33740051269533,1.3307686957596996,2025,11,4,2025-11
2025-11-13,273.85374352181776,276.4413491841305,271.83564282199285,272.6948547363281,49602800,AAPL,Apple,-0.19014401037990014,51.562358477412864,254.80748413085936,224.5105770111084,1.330578831816225,2025,11,4,2025-11
2025-11-14,270.7965900477885,275.702003472256,269.3479639093673,272.15533447265625,47431300,AAPL,Apple,-0.19784761402760198,51.262495967401335,255.46591064453125,224.6898578643799,1.3323789988803771,2025,11,4,2025-11
2025-11-17,268.5687054184609,270.2371271729127,265.48159771217263,267.2099609375,45018300,AAPL,Apple,-1.817114312581336,48.513883503609925,256.06156066894533,224.85231872558595,1.3766973508925375,2025,11,4,2025-11
2025-11-18,269.7376065335732,270.4569347049811,265.0719890725528,267.19000244140625,45677300,AAPL,Apple,-0.007469218596389826,48.502790677005045,256.7272772216797,225.054412689209,1.3763335355918878,2025,11,4,2025-11
2025-11-19,265.2817633125939,271.9555110777923,265.2517925781922,268.3089294433594,40424500,AAPL,Apple,0.4187757744410714,49.12468438872928,257.56628479003905,225.23828132629396,1.3745100106476347,2025,11,4,2025-11
2025-11-20,270.5768036466949,275.17250947675234,265.67142054546326,266.0010986328125,45823600,AAPL,Apple,-0.8601393980195771,47.842004226129475,258.29445892333985,225.41225189208984,1.3503915356323404,2025,11,4,2025-11
2025-11-21,265.70137680880595,273.0744516711978,265.4216397990326,271.2361755371094,59030800,AAPL,Apple,1.968065895668869,50.75163229077724,259.04668792724607,225.6086681365967,1.2038937204138027,2025,11,4,2025-11
2025-11-24,270.64675212306133,276.7410558404627,270.64675212306133,275.6620788574219,65585800,AAPL,Apple,1.6317525903571717,53.21152595568772,259.83493560791015,225.8550121307373,1.2215158841960463,2025,11,4,2025-11
2025-11-25,275.012667049666,280.1179060838009,274.9926967216935,276.7110900878906,46914200,AAPL,Apple,0.3805424506761135,53.794560851277765,260.6152185058594,226.10525703430176,1.2199555670072368,2025,11,4,2025-11
2025-11-26,276.70108254872224,279.26868736786383,276.3714044558947,277.29052734375,33431400,AAPL,Apple,0.20940152983219829,54.11660901449904,261.3903219604492,226.33365699768066,1.2194016628266888,2025,11,4,2025-11
2025-11-28,277.0008150112318,278.73917862681736,275.73198274965245,278.5893249511719,20135600,AAPL,Apple,0.46838874009274,54.83847385773568,262.2135592651367,226.54739311218262,1.2007565594141418,2025,11,4,2025-11
2025-12-01,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,AAPL,Apple,1.524118957389331,57.198396391133755,262.9696072387695,226.75916046142578,1.184046805922277,2025,12,4,2025-12
2025-12-02,282.7354345985028,287.1313151163589,282.36578537497866,285.9224548339844,53669500,AAPL,Apple,1.0914820528252767,58.91418867507212,263.5761999511719,226.9710799407959,0.9874204397363266,2025,12,4,2025-12
2025-12-03,285.9324708384744,288.35019153510143,283.0351573834178,283.8843688964844,43538700,AAPL,Apple,-0.7128107299873898,57.781431286723794,264.17496795654296,227.1734561920166,1.0045188554167164,2025,12,4,2025-12
2025-12-04,283.83440686502166,284.46382276925783,278.32954829392816,280.4375915527344,43989100,AAPL,Apple,-1.2141483369261685,55.865730662777736,264.74711975097654,227.35660720825194,0.9790294624193102,2025,12,4,2025-12
2025-12-05,280.27774306596746,280.8771882481053,277.79005013345267,278.5193786621094,47265800,AAPL,Apple,-0.6840070477014848,54.79959808009291,265.1898809814453,227.52538803100586,0.9942424828732896,2025,12,4,2025-12
2025-12-08,277.8699843761556,279.4085531850005,275.8918244790692,277.6302185058594,38211800,AAPL,Apple,-0.31924534677664207,54.305407566393285,265.643005065918,227.69111701965332,0.9808634597641434,2025,12,4,2025-12
2025-12-09,277.8999627322321,279.7682096639769,276.6611317163261,276.9208679199219,32193300,AAPL,Apple,-0.25550193698475887,53.91115426118891,266.1025030517578,227.84558280944825,0.9009628664097744,2025,12,4,2025-12
2025-12-10,277.490342786908,279.48847306800184,276.1815698919154,278.5193786621094,33038300,AAPL,Apple,0.5772445948890148,54.79959808009291,266.5899786376953,228.00833984375,0.9049502377663741,2025,12,4,2025-12
2025-12-11,278.83908758708685,279.3286197507982,273.5540244422053,277.77008056640625,33248000,AAPL,Apple,-0.26902907054526803,54.38314216017024,267.04609954833984,228.20060546875,0.9074046290118697,2025,12,4,2025-12
2025-12-12,277.64021728323,278.9589906850317,276.5612402656973,278.0198669433594,39532900,AAPL,Apple,0.08992558753764257,54.52197210781684,267.4736801147461,228.40935356140136,0.9020394502507803,2025,12,4,2025-12
2025-12-15,279.8880911943856,279.8880911943856,272.5849275039148,273.8537292480469,50409100,AAPL,Apple,-1.498503592968503,52.206454803855415,267.8001718139648,228.5746694946289,0.9442962079783195,2025,12,4,2025-12
2025-12-16,272.5649667835892,275.2424541197232,271.53593087885605,274.353271484375,37648600,AAPL,Apple,0.1824120627094583,52.48409773764007,268.16320343017577,228.76145042419432,0.9389566809466414,2025,12,4,2025-12
2025-12-17,274.75292651919426,275.90184538512057,271.38608172110213,271.5858764648437,50138700,AAPL,Apple,-1.0086976563313588,50.94599421748247,268.47507934570314,228.94484901428223,0.9576342586185373,2025,12,4,2025-12
2025-12-18,273.35420232069225,273.374203136776,266.7004552212896,271.935546875,51630700,AAPL,Apple,0.12875132341485518,51.14033918267917,268.76240905761716,229.13094169616699,0.9578045455812279,2025,12,4,2025-12
2025-12-19,271.8955859651445,274.34330788170604,269.64768928264715,273.4141845703125,144632000,AAPL,Apple,0.5437456457254575,51.96215819591967,269.1595587158203,229.3264687347412,0.9616978115284492,2025,12,4,2025-12
2025-12-22,272.6048920133635,273.62395794129594,270.25711338978425,270.7166748046875,36571800,AAPL,Apple,-0.9866019825797601,50.46289653038774,269.6778240966797,229.4898893737793,0.9757360299704663,2025,12,4,2025-12
2025-12-23,270.5868091030317,272.2452609569047,269.30800689497966,272.1053771972656,29642000,AAPL,Apple,0.5129726100470355,51.23472997787202,270.1761544799805,229.71795204162598,0.9766477395161582,2025,12,4,2025-12
2025-12-24,272.085389177814,275.17249671786806,271.9455359163183,273.55401611328125,17910600,AAPL,Apple,0.5323815835382772,52.03987582818805,270.70126190185545,229.98631385803222,0.8967908625146419,2025,12,4,2025-12
2025-12-26,273.9037084592662,275.1125687682936,272.6049054553,273.1444091796875,21521800,AAPL,Apple,-0.14973530252399003,51.81221846015962,271.1868371582031,230.27184379577636,0.8892517735074956,2025,12,4,2025-12
2025-12-29,272.4350823114352,274.10350406329195,272.0954038139857,273.50408935546875,23715200,AAPL,Apple,0.13168132449112857,52.012126800167316,271.717333984375,230.59551376342773,0.8887829117323179,2025,12,4,2025-12
2025-12-30,272.5549704076282,273.82377221524894,272.0254670796708,272.82470703125,22139600,AAPL,Apple,-0.2483993295382736,51.63452969637883,272.13762756347654,230.89681953430176,0.8892456051230497,2025,12,4,2025-12
2025-12-31,272.80472532736104,273.42414083736213,271.4959524300237,271.6058349609375,27293600,AAPL,Apple,-0.4467601499789753,50.957087044087366,272.334921875,231.18949195861816,0.8249171073625988,2025,12,4,2025-12
2026-01-02,272.0054842546519,277.5802543100492,268.7485221479618,270.75665283203125,37838100,AAPL,Apple,-0.3126523879828924,50.48511610661461,272.50465270996096,231.4844401550293,0.8276255988433517,2026,1,1,2026-01
2026-01-05,270.38700744645297,271.25618925068443,265.89121426121545,267.0101623535156,45647200,AAPL,Apple,-1.3837113287258118,48.40283650700121,272.68568908691407,231.74796112060548,0.8643560619849069,2026,1,1,2026-01
2026-01-06,266.7503924619391,267.2998660934885,261.8749496989937,262.1147155761719,52352100,AAPL,Apple,-1.8334308830022295,45.681973071230544,272.7462603759766,231.99268013000489,0.9141005772959546,2026,1,1,2026-01
2026-01-07,262.95395138764474,263.4334831315393,259.5671060011504,260.08660888671875,48309800,AAPL,Apple,-0.773747740562758,44.55476209618465,272.70159240722654,232.20649909973145,0.8399466945725301,2026,1,1,2026-01
2026-01-08,256.7797203952787,259.0476178563403,255.4609622909548,258.7978515625,50419300,AAPL,Apple,-0.4955108337700187,43.838477589267576,272.5115771484375,232.4016276550293,0.7726250064272839,2026,1,1,2026-01
2026-01-09,258.8377955175017,259.9667440583015,255.98048371428257,259.1275329589844,39997000,AAPL,Apple,0.1273895414872772,44.02171276635081,272.32436279296877,232.58337013244628,0.7673475863908669,2026,1,1,2026-01
2026-01-12,258.9177364764393,261.05572011368304,256.5599267903311,260.0067138671875,45263800,AAPL,Apple,0.33928502238405045,44.510356866748026,272.1407586669922,232.78056037902832,0.7701902096016239,2026,1,1,2026-01
2026-01-13,258.4781303943212,261.56523797230057,258.148452318208,260.8059387207031,45730800,AAPL,Apple,0.30738623692765366,44.95456181469144,271.9392041015625,232.97019706726076,0.7658385196681377,2026,1,1,2026-01
2026-01-14,259.247418118488,261.57525710051715,256.4700180914029,259.71697998046875,40019400,AAPL,Apple,-0.41753602144793955,44.349324304383096,271.7364306640625,233.18400985717773,0.6921385099427573,2026,1,1,2026-01
2026-01-15,260.40631875644857,260.7959687899761,256.8096782083212,257.9685974121094,39388600,AAPL,Apple,-0.673187624656213,43.377582516891124,271.52503967285156,233.36802253723144,0.6447963999873317,2026,1,1,2026-01
2026-01-16,257.6589020182799,258.6579671912775,254.69167723491492,255.29112243652344,72142800,AAPL,Apple,-1.0379073276537754,41.88945608173547,271.2403366088867,233.5333708190918,0.6539391451261188,2026,1,1,2026-01
